,quality,cost
379,23.365887908996903,19.358333333333338
380,23.365887908996903,19.909166666666668
381,23.365887908996903,19.764166666666668
382,23.365887908996903,19.619166666666665
383,23.365887908996903,19.474166666666665
384,23.365887908996903,19.32916666666667
385,20.06615450461062,20.190833333333334
386,20.06615450461062,20.045833333333334
387,20.06615450461062,19.90083333333333
388,20.06615450461062,19.75583333333333
389,20.06615450461062,19.610833333333336
390,20.06615450461062,20.161666666666665
391,20.06615450461062,20.016666666666666
392,20.06615450461062,19.871666666666666
393,20.06615450461062,19.726666666666667
394,20.06615450461062,19.581666666666667
395,20.06615450461062,20.1325
396,20.06615450461062,19.9875
397,20.06615450461062,19.842499999999998
398,20.06615450461062,19.697499999999998
399,20.06615450461062,19.5525
400,20.06615450461062,20.103333333333335
401,20.06615450461062,19.958333333333336
402,20.06615450461062,19.813333333333333
403,20.06615450461062,19.668333333333337
404,20.06615450461062,19.523333333333337
405,20.06615450461062,20.074166666666663
406,20.06615450461062,19.929166666666667
407,20.06615450461062,19.784166666666664
408,20.06615450461062,19.639166666666664
409,20.06615450461062,19.494166666666665
410,20.06615450461062,20.045
411,20.06615450461062,19.900000000000002
412,20.06615450461062,19.755
413,20.06615450461062,19.61
414,20.06615450461062,19.465000000000003
415,20.06615450461062,20.015833333333333
416,20.06615450461062,19.870833333333334
417,20.06615450461062,19.725833333333334
418,20.06615450461062,19.580833333333334
419,20.06615450461062,19.435833333333335
420,20.728684137981777,19.986666666666668
421,20.728684137981777,19.84166666666667
422,20.728684137981777,19.696666666666665
423,20.728684137981777,19.551666666666666
424,20.728684137981777,19.406666666666666
425,22.99147042487644,19.9575
426,22.99147042487644,19.8125
427,22.99147042487644,19.667499999999997
428,22.99147042487644,19.5225
429,22.99147042487644,19.3775
430,23.365887908996903,19.928333333333335
431,23.365887908996903,19.78333333333334
432,23.365887908996903,19.638333333333335
433,23.365887908996903,19.493333333333336
434,23.365887908996903,19.348333333333336
435,23.365887908996903,19.899166666666666
436,23.365887908996903,19.754166666666666
437,23.365887908996903,19.609166666666663
438,23.365887908996903,19.464166666666664
439,23.365887908996903,19.319166666666668
440,20.06615450461062,20.190833333333334
441,20.06615450461062,20.045833333333334
442,20.06615450461062,19.90083333333333
443,20.06615450461062,19.75583333333333
444,20.06615450461062,19.610833333333336
445,20.06615450461062,20.161666666666665
446,20.06615450461062,20.016666666666666
447,20.06615450461062,19.871666666666666
448,20.06615450461062,19.726666666666667
449,20.06615450461062,19.581666666666667
450,20.06615450461062,20.1325
451,20.06615450461062,19.9875
452,20.06615450461062,19.842499999999998
453,20.06615450461062,19.697499999999998
454,20.06615450461062,19.5525
455,20.06615450461062,20.103333333333335
456,20.06615450461062,19.958333333333336
457,20.06615450461062,19.813333333333333
458,20.06615450461062,19.668333333333337
459,20.06615450461062,19.523333333333337
460,20.06615450461062,20.074166666666663
461,20.06615450461062,19.929166666666667
462,20.06615450461062,19.784166666666664
463,20.06615450461062,19.639166666666664
464,20.06615450461062,19.494166666666665
465,20.06615450461062,20.045
466,20.06615450461062,19.900000000000002
467,20.06615450461062,19.755
468,20.06615450461062,19.61
469,20.06615450461062,19.465000000000003
470,20.06615450461062,20.015833333333333
471,20.06615450461062,19.870833333333334
472,20.06615450461062,19.725833333333334
473,20.06615450461062,19.580833333333334
474,20.06615450461062,19.435833333333335
475,20.728684137981777,19.986666666666668
476,20.728684137981777,19.84166666666667
477,20.728684137981777,19.696666666666665
478,20.728684137981777,19.551666666666666
479,20.728684137981777,19.406666666666666
480,22.99147042487644,19.9575
481,22.99147042487644,19.8125
482,22.99147042487644,19.667499999999997
483,22.99147042487644,19.5225
484,22.99147042487644,19.3775
485,23.365887908996903,19.928333333333335
486,23.365887908996903,19.78333333333334
487,23.365887908996903,19.638333333333335
488,23.365887908996903,19.493333333333336
489,23.365887908996903,19.348333333333336
490,23.365887908996903,19.899166666666666
491,23.365887908996903,19.754166666666666
492,23.365887908996903,19.609166666666663
493,23.365887908996903,19.464166666666664
494,23.365887908996903,19.319166666666668
495,20.06615450461062,20.280833333333334
496,20.06615450461062,20.135833333333334
497,20.06615450461062,19.99083333333333
498,20.06615450461062,19.84583333333333
499,20.06615450461062,19.700833333333335
500,20.06615450461062,20.251666666666665
501,20.06615450461062,20.106666666666666
502,20.06615450461062,19.961666666666666
503,20.06615450461062,19.816666666666666
504,20.06615450461062,19.671666666666667
505,20.06615450461062,20.2225
506,20.06615450461062,20.0775
507,20.06615450461062,19.932499999999997
508,20.06615450461062,19.787499999999998
509,20.06615450461062,19.6425
510,20.06615450461062,20.193333333333335
511,20.06615450461062,20.048333333333336
512,20.06615450461062,19.903333333333332
513,20.06615450461062,19.758333333333336
514,20.06615450461062,19.613333333333337
515,20.06615450461062,20.164166666666663
516,20.06615450461062,20.019166666666667
517,20.06615450461062,19.874166666666664
518,20.06615450461062,19.729166666666664
519,20.06615450461062,19.584166666666665
520,20.06615450461062,20.135
521,20.06615450461062,19.990000000000002
522,20.06615450461062,19.845
523,20.06615450461062,19.7
524,20.06615450461062,19.555000000000003
525,20.06615450461062,20.105833333333333
526,20.06615450461062,19.960833333333333
527,20.06615450461062,19.815833333333334
528,20.06615450461062,19.670833333333334
529,20.06615450461062,19.525833333333335
530,20.728684137981777,20.076666666666668
531,20.728684137981777,19.93166666666667
532,20.728684137981777,19.786666666666665
533,20.728684137981777,19.641666666666666
534,20.728684137981777,19.496666666666666
535,22.99147042487644,20.0475
536,22.99147042487644,19.9025
537,22.99147042487644,19.757499999999997
538,22.99147042487644,19.6125
539,22.99147042487644,19.4675
540,23.365887908996903,20.018333333333334
541,23.365887908996903,19.87333333333334
542,23.365887908996903,19.728333333333335
543,23.365887908996903,19.583333333333336
544,23.365887908996903,19.438333333333336
545,23.365887908996903,19.989166666666666
546,23.365887908996903,19.844166666666666
547,23.365887908996903,19.699166666666663
548,23.365887908996903,19.554166666666664
549,23.365887908996903,19.409166666666668
550,20.06615450461062,20.270833333333332
551,20.06615450461062,20.125833333333336
552,20.06615450461062,19.980833333333333
553,20.06615450461062,19.83583333333333
554,20.06615450461062,19.690833333333334
555,20.06615450461062,20.241666666666664
556,20.06615450461062,20.096666666666668
557,20.06615450461062,19.951666666666664
558,20.06615450461062,19.80666666666667
559,20.06615450461062,19.661666666666665
560,20.06615450461062,20.212500000000002
561,20.06615450461062,20.0675
562,20.06615450461062,19.922499999999996
563,20.06615450461062,19.7775
564,20.06615450461062,19.632499999999997
565,20.06615450461062,20.183333333333334
566,20.06615450461062,20.038333333333338
567,20.06615450461062,19.893333333333334
568,20.06615450461062,19.74833333333334
569,20.06615450461062,19.603333333333335
570,20.06615450461062,20.154166666666665
571,20.06615450461062,20.00916666666667
572,20.06615450461062,19.864166666666666
573,20.06615450461062,19.719166666666663
574,20.06615450461062,19.574166666666667
575,20.06615450461062,20.125000000000004
576,20.06615450461062,19.98
577,20.06615450461062,19.834999999999997
578,20.06615450461062,19.69
579,20.06615450461062,19.545000000000005
580,20.06615450461062,20.095833333333335
581,20.06615450461062,19.950833333333332
582,20.06615450461062,19.805833333333336
583,20.06615450461062,19.660833333333333
584,20.06615450461062,19.515833333333337
585,20.728684137981777,20.066666666666666
586,20.728684137981777,19.92166666666667
587,20.728684137981777,19.776666666666667
588,20.728684137981777,19.631666666666664
589,20.728684137981777,19.486666666666668
590,22.99147042487644,20.037499999999998
591,22.99147042487644,19.892500000000002
592,22.99147042487644,19.7475
593,22.99147042487644,19.602500000000003
594,22.99147042487644,19.4575
595,23.365887908996903,20.008333333333336
596,23.365887908996903,19.86333333333334
597,23.365887908996903,19.718333333333337
598,23.365887908996903,19.573333333333334
599,23.365887908996903,19.428333333333338
600,23.365887908996903,19.979166666666668
601,23.365887908996903,19.834166666666665
602,23.365887908996903,19.68916666666666
603,23.365887908996903,19.544166666666666
604,23.365887908996903,19.39916666666667
605,20.06615450461062,20.270833333333332
606,20.06615450461062,20.125833333333336
607,20.06615450461062,19.980833333333333
608,20.06615450461062,19.83583333333333
609,20.06615450461062,19.690833333333334
610,20.06615450461062,20.241666666666664
611,20.06615450461062,20.096666666666668
612,20.06615450461062,19.951666666666664
613,20.06615450461062,19.80666666666667
614,20.06615450461062,19.661666666666665
615,20.06615450461062,20.212500000000002
616,20.06615450461062,20.0675
617,20.06615450461062,19.922499999999996
618,20.06615450461062,19.7775
619,20.06615450461062,19.632499999999997
620,20.06615450461062,20.183333333333334
621,20.06615450461062,20.038333333333338
622,20.06615450461062,19.893333333333334
623,20.06615450461062,19.74833333333334
624,20.06615450461062,19.603333333333335
625,20.06615450461062,20.154166666666665
626,20.06615450461062,20.00916666666667
627,20.06615450461062,19.864166666666666
628,20.06615450461062,19.719166666666663
629,20.06615450461062,19.574166666666667
630,20.06615450461062,20.125000000000004
631,20.06615450461062,19.98
632,20.06615450461062,19.834999999999997
633,20.06615450461062,19.69
634,20.06615450461062,19.545000000000005
635,20.06615450461062,20.095833333333335
636,20.06615450461062,19.950833333333332
637,20.06615450461062,19.805833333333336
638,20.06615450461062,19.660833333333333
639,20.06615450461062,19.515833333333337
640,20.728684137981777,20.066666666666666
641,20.728684137981777,19.92166666666667
642,20.728684137981777,19.776666666666667
643,20.728684137981777,19.631666666666664
644,20.728684137981777,19.486666666666668
645,22.99147042487644,20.037499999999998
646,22.99147042487644,19.892500000000002
647,22.99147042487644,19.7475
648,22.99147042487644,19.602500000000003
649,22.99147042487644,19.4575
650,23.365887908996903,20.008333333333336
651,23.365887908996903,19.86333333333334
652,23.365887908996903,19.718333333333337
653,23.365887908996903,19.573333333333334
654,23.365887908996903,19.428333333333338
655,23.365887908996903,19.979166666666668
656,23.365887908996903,19.834166666666665
657,23.365887908996903,19.68916666666666
658,23.365887908996903,19.544166666666666
659,23.365887908996903,19.39916666666667
660,20.06615450461062,20.360833333333336
661,20.06615450461062,20.215833333333336
662,20.06615450461062,20.070833333333333
663,20.06615450461062,19.925833333333333
664,20.06615450461062,19.780833333333337
665,20.06615450461062,20.331666666666667
666,20.06615450461062,20.186666666666667
667,20.06615450461062,20.041666666666668
668,20.06615450461062,19.89666666666667
669,20.06615450461062,19.75166666666667
670,20.06615450461062,20.302500000000002
671,20.06615450461062,20.157500000000002
672,20.06615450461062,20.0125
673,20.06615450461062,19.8675
674,20.06615450461062,19.7225
675,20.06615450461062,20.273333333333337
676,20.06615450461062,20.128333333333337
677,20.06615450461062,19.983333333333334
678,20.06615450461062,19.83833333333334
679,20.06615450461062,19.69333333333334
680,20.06615450461062,20.244166666666665
681,20.06615450461062,20.09916666666667
682,20.06615450461062,19.954166666666666
683,20.06615450461062,19.809166666666666
684,20.06615450461062,19.664166666666667
685,20.06615450461062,20.215000000000003
686,20.06615450461062,20.070000000000004
687,20.06615450461062,19.925
688,20.06615450461062,19.78
689,20.06615450461062,19.635000000000005
690,20.06615450461062,20.185833333333335
691,20.06615450461062,20.040833333333335
692,20.06615450461062,19.895833333333336
693,20.06615450461062,19.750833333333336
694,20.06615450461062,19.605833333333337
695,20.728684137981777,20.15666666666667
696,20.728684137981777,20.01166666666667
697,20.728684137981777,19.866666666666667
698,20.728684137981777,19.721666666666668
699,20.728684137981777,19.576666666666668
700,22.99147042487644,20.1275
701,22.99147042487644,19.9825
702,22.99147042487644,19.8375
703,22.99147042487644,19.692500000000003
704,22.99147042487644,19.547500000000003
705,23.365887908996903,20.098333333333336
706,23.365887908996903,19.95333333333334
707,23.365887908996903,19.808333333333337
708,23.365887908996903,19.663333333333338
709,23.365887908996903,19.518333333333338
710,23.365887908996903,20.069166666666668
711,23.365887908996903,19.924166666666668
712,23.365887908996903,19.779166666666665
713,23.365887908996903,19.634166666666665
714,23.365887908996903,19.48916666666667
715,20.06615450461062,20.350833333333334
716,20.06615450461062,20.205833333333334
717,20.06615450461062,20.06083333333333
718,20.06615450461062,19.91583333333333
719,20.06615450461062,19.770833333333336
720,20.06615450461062,20.321666666666665
721,20.06615450461062,20.176666666666666
722,20.06615450461062,20.031666666666666
723,20.06615450461062,19.886666666666667
724,20.06615450461062,19.741666666666667
725,20.06615450461062,20.2925
726,20.06615450461062,20.1475
727,20.06615450461062,20.002499999999998
728,20.06615450461062,19.857499999999998
729,20.06615450461062,19.7125
730,20.06615450461062,20.263333333333335
731,20.06615450461062,20.118333333333336
732,20.06615450461062,19.973333333333333
733,20.06615450461062,19.828333333333337
734,20.06615450461062,19.683333333333337
735,20.06615450461062,20.234166666666663
736,20.06615450461062,20.089166666666667
737,20.06615450461062,19.944166666666664
738,20.06615450461062,19.799166666666665
739,20.06615450461062,19.654166666666665
740,20.06615450461062,20.205000000000002
741,20.06615450461062,20.060000000000002
742,20.06615450461062,19.915
743,20.06615450461062,19.77
744,20.06615450461062,19.625000000000004
745,20.06615450461062,20.175833333333333
746,20.06615450461062,20.030833333333334
747,20.06615450461062,19.885833333333334
748,20.06615450461062,19.740833333333335
749,20.06615450461062,19.595833333333335
750,20.728684137981777,20.14666666666667
751,20.728684137981777,20.00166666666667
752,20.728684137981777,19.856666666666666
753,20.728684137981777,19.711666666666666
754,20.728684137981777,19.566666666666666
755,22.99147042487644,20.1175
756,22.99147042487644,19.9725
757,22.99147042487644,19.827499999999997
758,22.99147042487644,19.6825
759,22.99147042487644,19.5375
760,23.365887908996903,20.088333333333335
761,23.365887908996903,19.94333333333334
762,23.365887908996903,19.798333333333336
763,23.365887908996903,19.653333333333336
764,23.365887908996903,19.508333333333336
765,23.365887908996903,20.059166666666666
766,23.365887908996903,19.914166666666667
767,23.365887908996903,19.769166666666663
768,23.365887908996903,19.624166666666664
769,23.365887908996903,19.479166666666668
770,20.06615450461062,20.340833333333332
771,20.06615450461062,20.195833333333336
772,20.06615450461062,20.050833333333333
773,20.06615450461062,19.90583333333333
774,20.06615450461062,19.760833333333334
775,20.06615450461062,20.311666666666664
776,20.06615450461062,20.166666666666668
777,20.06615450461062,20.021666666666665
778,20.06615450461062,19.87666666666667
779,20.06615450461062,19.731666666666666
780,20.06615450461062,20.282500000000002
781,20.06615450461062,20.1375
782,20.06615450461062,19.992499999999996
783,20.06615450461062,19.8475
784,20.06615450461062,19.702499999999997
785,20.06615450461062,20.253333333333334
786,20.06615450461062,20.108333333333338
787,20.06615450461062,19.963333333333335
788,20.06615450461062,19.81833333333334
789,20.06615450461062,19.673333333333336
790,20.06615450461062,20.224166666666665
791,20.06615450461062,20.07916666666667
792,20.06615450461062,19.934166666666666
793,20.06615450461062,19.789166666666663
794,20.06615450461062,19.644166666666667
795,20.06615450461062,20.195000000000004
796,20.06615450461062,20.05
797,20.06615450461062,19.904999999999998
798,20.06615450461062,19.76
